word,type,lang,count
https://t.co/vxNoIiMBcl,WORK_OF_ART,en,1
Massacred thousands,CARDINAL,en,1
https://t.co/W8uyhfu9zo,GPE,en,1
https://t.co/pTextOixlu,PERSON,en,1
Stoke,PRODUCT,en,1
"January 19,1990",DATE,en,1
about #,CARDINAL,en,7
KashmiriPanditGenocide,MONEY,en,1
19Jan1990,MONEY,en,1
Neerja Pandit @PanditNeerja,ORG,en,1
KashmiriPanditMartyrs,PERSON,en,1
our exodus day,DATE,en,1
KashmirGenocide1990,ORG,en,1
RepublicansOfIndia,ORG,en,8
RepublicansOfIndia,MONEY,en,8
RepublicansOfIndia,PRODUCT,en,1
RepublicansOfIndia,PERSON,en,6
32 Years Ago,DATE,en,1
the terrifying night of,TIME,en,1
Jane,PERSON,en,1
https://t.co/85Pwo8VDrf,GPE,en,1
Vande Mataram,LOC,pt,1
this republic day,DATE,en,2
propaganda,PERSON,en,34
KashmirAgainstPropoganda,PERSON,en,8
Killing,GPE,en,3
Baad,NORP,en,1
uthana,PERSON,en,1
KashmirAgainstPropoganda,MONEY,en,7
#KashmirAgainstPropoganda,MONEY,en,1
#Pakistani Government,ORG,en,1
KashmirAgainstPropaganda,MONEY,en,35
it's,GPE,en,1
https://t.co/GLhqLiV9H5,PERSON,en,1
Feb5AntiTerrorismDay,PERSON,en,11
Proud Indian,PERSON,en,4
#kashmirIsIndia,MONEY,en,2
Foe,PERSON,en,2
‘Kashmir Solidarity Day,ORG,en,1
India-Kashmir,LOC,en,3
https://t.co/kwc1zNUCeX,CARDINAL,en,1
#Feb5AntiTerrorismDay https://t.co/XzY0MNsoJs,MONEY,en,1
#Feb5AntiTerrorismDay https://t.co/oyRvxH1Eg2,MONEY,en,1
#Feb5AntiTerrorismDay https://t.co/q6GKABNWlh,MONEY,en,1
Hundreds of thousands,CARDINAL,en,1
‘Kashmir Solidarity Day,FAC,en,1
‘Kashmir solidarity,LOC,en,1
Kashmir Solidarity Day,ORG,en,2
#Feb5AntiTerrorismDay https://t.co/DSqoxDgRR1,MONEY,en,1
Kashmir Solidarity,ORG,en,3
#Feb5AntiTerrorismDay https://t.co/1xOUE9ow4,MONEY,en,1
#Feb5AntiTerrorismDay https://t.co/iG0o4L4DUw,MONEY,en,1
TLP &amp;Taliban,ORG,en,1
ProsperousKashmir https://t.co/UAzP2WG3qL,PERSON,en,1
ProsperousKashmir,PERSON,en,12
disappearance &amp,ORG,en,1
#ProsperousKashmir https://t.co/b7IGT82soP,MONEY,en,1
Baloch &amp,ORG,en,4
PakArmy #ProsperousKashmir #,ORG,en,1
ProsperousKashmir https://t.co/C28lBs4nhd,PERSON,en,1
KashmirAgainstPropaganda https://t.co/A4bcy1WG8T,PERSON,en,1
KashmirAgainstPropaganda https://t.co/KFNK9LFYiG,PERSON,en,1
#KashmirAgainstPropaganda https://t.co/R6kBoyQvnA,MONEY,en,1
hokar rahenge,PERSON,en,1
#ProsperousKashmir https://t.co/J4uuHSFpnZ,MONEY,en,1
ProsperousKashmir Checkmate PakArmy #,ORG,en,2
#TerrorMindsetPakArmy  ,MONEY,en,1
"about 40,000",CARDINAL,en,3
JeM &,ORG,en,3
#TerrorMindsetPakArmy #,MONEY,en,10
137,CARDINAL,en,6
mistake &amp,ORG,en,2
#ProsperousKashmir https://t.co/3ck1c8Bbf9,MONEY,en,1
KashmirAgainstPropaganda https://t.co/abHlGRtj5S,PERSON,en,1
#KashmirAgainstPropaganda,MONEY,en,2
#KashmirAgainstPropaganda https://t.co/ooEXC4UPqh,MONEY,en,1
KashmirAgainstPropaganda https://t.co/kuBZm1pzan,PERSON,en,1
Selected PM Imran Khan,WORK_OF_ART,en,1
Hajira's Degree College,ORG,en,3
#ProsperousKashmir https://t.co/FXRT3ZeZbd,MONEY,en,1
ProsperousKashmir https://t.co/5lzqMJOwDf,PERSON,en,1
#PulwamaTerrorAttack &,MONEY,en,1
#ProsperousKashmir https://t.co/ohn8uwkTxq,MONEY,en,1
Bilal &,ORG,en,1
Amir,PERSON,en,4
https://t.co/3l20jWD84C,CARDINAL,en,1
Traitor,ORG,en,3
Kashmir -  @OmarAbdullah,PERSON,en,1
Hurriyat Bandh,PERSON,en,1
19 Nov 2021,DATE,en,3
Amir Shah s/o Late Riyaz Shah,PERSON,en,1
06 Nov,DATE,en,1
21 &,CARDINAL,en,1
KashmirBleeds https://t.co/TRZxvfq3Xz,PERSON,en,1
Inter Zonal District Level,ORG,en,3
CHESS,ORG,en,1
Maxwell College of Education Pulvama,ORG,en,1
the national slogan FITNESS KA,ORG,en,2
Baseball,GPE,en,7
Belt Wrestling,ORG,en,3
Wosho,PERSON,en,3
Thang Tha,PERSON,en,3
Softball Championship for AAG Girls,ORG,en,2
HeroesOfPulwama,PERSON,en,5
DYSSO Pulvama at Sports Stadium,ORG,en,2
YSS Cup 2021,EVENT,en,3
HeroesOfPulwama,PRODUCT,en,7
Day 2022,DATE,en,2
12 Jan 22,DATE,en,2
Puducherry,PERSON,en,4
HeroesOfPulwama https://t.co/ZHFwbUYc4u,PERSON,en,1
https://t.co/mY1t1hw9yh,GPE,en,1
Snow,PERSON,en,11
District Administration Pulvama,ORG,en,1
Pulvama Khelo,PERSON,en,1
week-long,DATE,en,9
SANGERWA,ORG,en,1
KashmirAgainstPropaganda https://t.co/1lxrNeV9Fl,PERSON,en,1
#KashmirAgainstPropaganda https://t.co/tJfstWSEzS,MONEY,en,1
https://t.co/7xQ82YZBKe,PERSON,en,1
Pulwama’s Pampore,FAC,en,2
Zone Pampore Emerged,ORG,en,2
#HeroesOfPulwama,MONEY,en,1
https://t.co/QapsNZd9i3,NORP,en,1
NASHAA MUKHT,ORG,en,1
AAZAADI KA,ORG,en,1
MAHAUTSAV,ORG,en,1
DC Office Pulvama,ORG,en,1
DYSSO Mr,PERSON,en,1
Gazafer Ali,PERSON,en,1
Mr Bashir Ahmad,PERSON,en,1
Sports Stadium,ORG,en,1
KEEP INDIA CLEAN,ORG,en,1
Our 40,CARDINAL,en,5
this day 14Feb,DATE,en,6
#HeroesOfPulwama https://t.co/JzuBK2p2GT,MONEY,en,1
Feb 14th 2019,DATE,en,4
KashmirIsIndia,ORG,en,15
#KashmirAgainstPropaganda https://t.co/LBh05e59bP,MONEY,en,1
KashmirAgainstPropaganda https://t.co/RIUFwcxjRH,PERSON,en,1
"Yesss
Free #kashmir",ORG,en,1
KashmirAgainstPropaganda https://t.co/KGIcabYLH9,PERSON,en,1
Instigating,PERSON,en,2
#kashmirAgainstPropaganda,MONEY,en,1
OurHeroes,MONEY,en,2
OurHeroes,ORG,en,2
https://t.co/zpeNgh1i5K,PERSON,en,1
#OurHeroes https://t.co/JGufowCMeB,MONEY,en,1
OurHeroes,GPE,en,2
As many as thirteen,CARDINAL,en,3
the end of November,DATE,en,3
ZinaKaNishanPakistan,MONEY,en,41
sexu@l,PRODUCT,en,3
kept &amp,ORG,en,2
cann0,ORG,en,3
aazadi milkar rahegi,PERSON,en,1
https://t.co/zusrbGel9X,PERSON,en,1
Matlab,NORP,en,1
https://t.co/pmNwA9uo3q,ORG,en,1
Traitors,ORG,en,3
KashmirIsIndia,MONEY,en,4
the Collaborators Act,LAW,en,2
ZinaKaNishanPakistan,GPE,en,107
The International Crimes Tribunal,ORG,en,2
w@r,ORG,en,4
https://t.co/K2SPaTgIoh,PERSON,en,1
the Punjabi Dominated #PakistanArmy,ORG,en,3
R@pe,CARDINAL,en,9
escape &amp,ORG,en,3
https://t.co/xyFpnjwfTK,GPE,en,1
Shazia,PERSON,en,2
Nawab A Khan Bugti,PERSON,en,2
more than 70,CARDINAL,en,6
R@pes &,ORG,en,2
#Balochistan #Pakistani Forces,MONEY,en,2
"R@ped, &amp",ORG,en,2
Pak Arm,PERSON,en,2
National Press Club,ORG,en,2
Baloch Student,ORG,en,2
Media,NORP,en,8
Pakistan Military,ORG,en,2
aw@ran,GPE,en,2
helicopters &amp,ORG,en,3
kidn@p,ORG,en,3
the daughter &amp,ORG,en,3
Dr Allah Nazar,ORG,en,3
Balochistan Liberation Front,ORG,en,3
#PakistanArmy https://t.co/lOKTynx1fV,MONEY,en,1
cantonments &amp,ORG,en,1
atr0cities,NORP,en,3
Hazarganji,GPE,en,2
Nasirbad,GPE,en,2
ped0philic Army,ORG,en,2
"over 500,000",CARDINAL,en,2
patr0ls &,ORG,en,2
the Mukti Bahini,ORG,en,2
Mukti Bahini,ORG,en,3
Hasan Morshed,PERSON,en,2
Archive &,ORG,en,2
Birongona,ORG,en,2
"More than 40,000",CARDINAL,en,2
the last 18 years,DATE,en,1
#PakistanArmy atr0cities &,MONEY,en,1
a ‘Weapon,ORG,en,1
Kiling,GPE,en,1
r@pd &,ORG,en,1
kild,PERSON,en,1
Bangladesh cann0,PERSON,en,2
PakistanArmy https://t.co/PMVIhKOUpu,LAW,en,1
DeA@h Squad,ORG,en,1
the Edhi Foundation,ORG,en,1
https://t.co/Yo03QhVUTI,GPE,en,1
Keelkor,LOC,en,1
History,GPE,en,8
murderers &amp,ORG,en,2
Kilers,ORG,en,2
civilians &amp,ORG,en,6
atr0cities &amp,ORG,en,2
the culture &amp,ORG,en,2
last few decades,DATE,en,2
Balochistaan &,ORG,en,2
the b@rbism of NaPak Army,ORG,en,2
#Pakistan https://t.co/fo64AY1aBz,MONEY,en,1
less than four years,DATE,en,1
five years,DATE,en,8
about 169,CARDINAL,en,1
last 10 years,DATE,en,3
PakistaniArmy,MONEY,en,1
#Pakistani Army’s,MONEY,en,1
protests &amp,ORG,en,2
Gottingen,ORG,en,1
Noor Jan Baloch,GPE,en,1
Aw@ran,GPE,en,1
Keelkor,ORG,en,1
2021 dozen,DATE,en,1
Gen Tikka Khan,PERSON,en,2
https://t.co/GJ6GkekmnQ,GPE,en,1
R@ped &,ORG,en,2
around 3 million,CARDINAL,en,2
hundreds of thousands,CARDINAL,en,13
Balochis &,ORG,en,2
struggle &amp,ORG,en,1
#Indian  #,MONEY,en,1
TerroristSupporter,PERSON,en,6
the Beauty of #Kashmir,WORK_OF_ART,en,1
KashmirBleeds https://t.co/IYBBI2mlY9,PERSON,en,1
AkhirKabTak https://t.co/Fo7cjn7Z8Q,PERSON,en,1
Mudasir Gul,ORG,en,1
Terrorist Recruitment Call Centre &,ORG,en,1
Musadir Gul,PERSON,en,1
Bilal,PERSON,en,3
PROPAGANDIST,WORK_OF_ART,en,1
VOIP,ORG,en,2
Call Centre,FAC,en,2
@civitaskashmir,PERSON,en,1
Very Own #Kashmir,ORG,en,1
Paksitani,PERSON,en,1
BalochiBrothers,ORG,en,31
https://t.co/5q4fKtv1wU,PERSON,en,1
#BalochiBrothers https://t.co/gAtVqtnhV5,MONEY,en,1
BalochiBrothers,WORK_OF_ART,en,2
#Pakistan #BalochiBrothers,MONEY,en,1
https://t.co/e0XVhFSBhA,PRODUCT,en,1
#Pakistan #BalochiBrothers https://t.co/Sptj99UvFO,MONEY,en,1
#BalochiBrothers https://t.co/nsK7aOFBFk,MONEY,en,1
#PakistanArmy #BalochiBrothers,MONEY,en,1
https://t.co/izlIhhWwEB,PERSON,en,1
BalakotSuccess,ORG,en,9
#BecharaShahazUdDin,MONEY,en,23
Pakistan National Assembly Pak,ORG,en,1
#FakePakClaims,MONEY,en,6
#FakePakClaims https://t.co/v8zYaqExGi,MONEY,en,1
xpl0si0ns,PRODUCT,en,1
Over 350,CARDINAL,en,1
The #BalakotSuccess,ORG,en,1
ter0rists,NORP,en,1
Mirage Crossed,ORG,en,1
Feb 26,DATE,en,5
Pak nuke bluff,LOC,en,1
B0,PRODUCT,en,1
"#BalakotSuccess
 ",MONEY,en,1
Pak airspace &amp,ORG,en,1
FakePakClaims,MONEY,en,1
Pak AF,PERSON,en,1
80km,QUANTITY,en,2
Balakot  &amp,ORG,en,1
https://t.co/5j8OUXgJ68,DATE,en,1
Ishtar,NORP,en,1
"naachti hai 
Funded",PERSON,en,1
#KashmirAgainstPropaganda https://t.co/hdzh2axftf,MONEY,en,1
RIP Buddy,PERSON,en,1
ko barbaad kardiya tha,PERSON,en,1
#KashmirAgainstPropaganda https://t.co/zQHisyLYEx,MONEY,en,1
over 40,CARDINAL,en,6
Surgical &,ORG,en,1
https://t.co/2hF7vaK1qO,GPE,en,1
Abhinandan,PERSON,en,10
Paki F16,ORG,en,1
14 Feb 19,DATE,en,4
Balakot &,ORG,en,1
#FakePakClaims https://t.co/Te5FVtzA1f,MONEY,en,1
https://t.co/YBFTxwlQVN,DATE,en,1
destr0ys ter0r,GPE,en,1
#FakePakClaims https://t.co/7XKh7OScO6,MONEY,en,1
13 years ago,DATE,en,8
the night of,TIME,en,11
DGP Jammu &,ORG,en,2
Terrorist &,ORG,en,1
Terror Network,ORG,en,1
SIT,ORG,en,1
Kashmir DGP,LOC,en,2
Hyderporaencounter,PERSON,en,1
01x,DATE,en,6
US Map,PERSON,en,1
#Terrorism https://t.co/DQrAmHbHMr,QUANTITY,en,1
01x OGW,PERCENT,en,1
#White #Collar #,MONEY,en,1
16 Nov 2021,DATE,en,1
#SanctionPakistan https://t.co/V2KDKcCQuo,MONEY,en,1
Musadir,PRODUCT,en,1
TerrorFunding,MONEY,en,1
WifeofTerrorist,PERSON,en,1
#Traitors https://t.co/3BAxixXuDZ,ORG,en,1
#KashmirAgainstPropaganda https://t.co/rat6TkIyJM,MONEY,en,1
NayaKashmir https://t.co/DqCDpmYWHX,PERSON,en,1
Propagandist,WORK_OF_ART,en,1
#KashmirAgainstTerror https://t.co/JceeOnFemD,MONEY,en,1
#Propagandist https://t.co/vxkt2qj0oR,MONEY,en,1
TerroristWife,ORG,en,1
#Indian Jails,MONEY,en,1
#KashmirIsIndia https://t.co/UpnXXEtBKv,MONEY,en,1
Headley’s,ORG,en,1
handler &amp,ORG,en,1
"25,000",MONEY,en,2
5Mn,MONEY,en,1
Sajid Mir,PRODUCT,en,9
SanctionPakistan,GPE,en,3
District Court,ORG,en,6
aiding &amp,ORG,en,2
#DontForgetPak2611,MONEY,en,3
https://t.co/Cy4DCvmLMI,GPE,en,1
DontForgetPak2611,GPE,en,9
Zaki-ur-Rehman Lakhvi,PERSON,en,2
Lashkar-e-Tayyiba,PERSON,en,4
$5 Million,MONEY,en,3
Mumbai Attack Mastermind,WORK_OF_ART,en,3
Chabad,GPE,en,1
SanctionPak,PERSON,en,2
the Nariman House,FAC,en,8
#propagandist &,MONEY,en,1
#Barbarism,MONEY,en,1
22 years ago,DATE,en,3
#GandhiNagar #,MONEY,en,2
#SanctionPakistan https://t.co/PAwocKBk8O,MONEY,en,1
SavingMumbai NSG,ORG,en,1
MajorSandeepUnnikrishnan,GPE,en,1
Black Cat Commandos,ORG,en,3
Maj Sandeep Unnikrishnan &,ORG,en,3
Hav Gajender Singh Bisht,PERSON,en,2
SAG,ORG,en,2
supreme sacrifice #OnThisDay 28,ORG,en,2
November in 2008,DATE,en,2
Consulate &,ORG,en,1
Times Square,FAC,en,4
https://t.co/x2rCLErBJV,PERSON,en,1
almost 40,CARDINAL,en,2
ASI Tukaram Omble(Ashok Chakra,ORG,en,1
the gallantry &amp,ORG,en,1
supreme sacrifice,ORG,en,18
Tukaram Omble,ORG,en,2
ASI,ORG,en,9
27 Nov,DATE,en,1
AjmalKasab,PERSON,en,1
Ali Babar Patra,PERSON,en,4
just 21 year old,DATE,en,1
Muhammad Amjad Khan,PERSON,en,1
attack &amp,ORG,en,6
Shahid Gafoor,PERSON,en,1
13th,ORDINAL,en,7
26/11/2008,DATE,en,3
Taj Hotel,ORG,en,1
Nariman Point,ORG,en,1
Leopold Café,PERSON,en,1
Terminus,ORG,en,1
sea &amp,ORG,en,1
the Taj Hotel,FAC,en,2
US State,ORG,en,1
Sandip Unnikrishnan,PERSON,en,1
Bihar 51 SAG-NSG,PERSON,en,1
2008.His,CARDINAL,en,1
https://t.co/bJAY8vvspP,PERSON,en,1
the People of #Kashmir,ORG,en,2
Mehran,GPE,en,11
Manzoor Ahmed Mir &,ORG,en,1
Arafat Ahmed Sheikh,PERSON,en,1
Mehran,ORG,en,4
https://t.co/mC00ROrKlQ,PRODUCT,en,1
Abass Sheikh,PERSON,en,1
KashmirBleeds https://t.co/nIPrNO6HPO,PERSON,en,1
November 8,DATE,en,2
Mehran &,ORG,en,2
Mohd Ibrahim Khan,PERSON,en,1
Bohri Kadal,PERSON,en,1
October 7,DATE,en,2
the Hindu &,ORG,en,1
#KashmirBleeds https://t.co/Jq9ckse2Mz,MONEY,en,1
October 5,DATE,en,1
KashmirBleeds https://t.co/gcw6cK6UrT,PERSON,en,1
Mehran,LOC,en,1
Yaseeh Shalla,PERSON,en,1
The Resistance Front (TRF,ORG,en,2
24 Nov.,DATE,en,1
https://t.co/igxcrMNzI1,CARDINAL,en,1
https://t.co/IgmjFvVTfN,NORP,en,1
Justice &,ORG,en,1
Civilian,NORP,en,6
Traitors &,ORG,en,1
Traitor &,ORG,en,1
https://t.co/lvTMwGL0Bv,GPE,en,1
RT @BJP4Abhijeet,ORG,en,1
Yogi Adityanath,PERSON,en,7
Maulana Abul Kalam,PERSON,en,1
RT @INCIndia,ORG,en,2
Independent India's,ORG,en,2
freedom fighter &amp,ORG,en,1
Maulana Abul Kalam Azad,PERSON,en,1
RT @DeviChand_Insa,ORG,en,1
Khadim Hussain Rizvi,ORG,en,1
08:48 PM,TIME,en,1
19 Nov 2020',DATE,en,1
https://t.co/yYHmSkjdUz,PERSON,en,1
Howart.but,ORG,en,1
#fakenews https://t.co/Jn9mw9EqM0,MONEY,en,1
#fakenews,MONEY,en,7
Ghulam Mohammad Mir,PERSON,en,8
Gilgit-Baltistan’s,ORG,en,2
Sunni-Shia,NORP,en,1
RT @NewsComWorld: US Courts Scared To Side Trump,ORG,en,7
USElections #,ORG,en,7
AntifaTerrorists,PRODUCT,en,7
AMA,ORG,en,1
Nadda,WORK_OF_ART,en,1
Nietzsche,PERSON,en,1
RT @NetflixIndia:,ORG,en,2
Satyajit Ray,PERSON,en,1
Peerzada Ashiq,PERSON,en,5
https://t.co/6rTb83piGb,ORG,en,1
https://t.co/SI4413q98F,DATE,en,1
https://t.co/v4nAUE8mwY,GPE,en,1
RT @NEOM,ORG,en,2
NEOM,ORG,en,2
the New Future,ORG,en,2
https://t.co/KcsDfYv8lm,GPE,en,1
#DellXPS,MONEY,en,3
Ab Uthega Toofaan,PERSON,en,2
Toofaan,GPE,en,2
ठोकर,MONEY,en,1
दुनिया,MONEY,en,1
#हकीकत,MONEY,en,1
#मँजू,PERCENT,en,1
Margat's Chokhobi Wadh,ORG,en,1
Vessels,ORG,en,2
Mumkin” Scheme of MISSION Youth,WORK_OF_ART,en,2
KashmirStrong,ORG,en,1
Banihal Qazigubd,PERSON,en,3
about 20,CARDINAL,en,3
Afghan National Defense and Security Forces,ORG,en,5
Kaldar,PERSON,en,3
the ministry of national defence,ORG,en,3
Global Times,ORG,en,7
the Chinese People’s Liberation Army,ORG,en,1
Ramzan Baloch,PERSON,en,2
last eleven years,DATE,en,2
1356,DATE,en,1
Vacancies(BSF &,ORG,en,1
"The So Called """,WORK_OF_ART,en,1
Lobby Claims The Kashmiri Public Is Unhappy With The #AbrogationOfArticle370,WORK_OF_ART,en,1
CISF Recruitment Rally In The Valley,ORG,en,1
#KashmirForTiranga https://t.co/KZ9Yy9PZSK,MONEY,en,1
Sharad,PERSON,en,2
India News - Times of India,ORG,en,4
RT @BJP4India:,ORG,en,3
the Digital India Mission,ORG,en,1
five years ago,DATE,en,2
Digital India,ORG,en,6
RT @tjmqm1957,ORG,en,12
trillion dollars,MONEY,en,6
Sputnik V,PERSON,en,3
1-3 month,DATE,en,2
4 or,CARDINAL,en,2
8 or 12 weeks,DATE,en,2
https://t.co/AbkM2VBEck,PERSON,en,1
"RT @AltafHussain_90: Believers of Almighty Allah, Moses",ORG,en,2
Jesus Christ,PERSON,en,7
Baba Guru Nanak,PERSON,en,2
the Afghan Government,ORG,en,1
the Afghan Foreign Ministry,ORG,en,2
https://t.co/DDUtwVfnqL,PERSON,en,1
"Pak 
@FATF",PERSON,en,2
Uyghurs,LOC,es,1
https://t.co/uTQ12hLaRk,MISC,es,1
the Call to Action,ORG,en,3
the Coalition to End Forced Labour,ORG,en,3
the Uyghur Region,LOC,en,4
The Taiwanese Public Opinion Foundation,ORG,en,1
number 01,CARDINAL,en,1
Gyajin,PERSON,en,2
44-year-old,DATE,en,2
Tsala,GPE,en,1
Driru,GPE,en,2
Nagchu,GPE,en,1
https://t.co/JUhKp4MMuk,ORG,en,1
RT @pati_vicky,ORG,en,1
the past two decades,DATE,en,7
https://t.co/oOGdLNLB9z,PERSON,en,1
Mohammad Gohir Khan,PERSON,en,5
June 25,DATE,en,3
Muslim Uyghurs,GPE,en,5
Belt and Road,FAC,en,7
#Baloch #,MONEY,en,6
Muniba Mazari,ORG,en,1
#AJCONF2018,MONEY,en,1
#PMLQ #,MONEY,en,1
Kartik Sharma,PERSON,en,1
Mansi Devi,PERSON,en,1
PranavBabbar,ORG,en,1
DivyaSharma,NORP,en,1
MTV Love School,ORG,en,1
year 2001,DATE,en,1
Avinash Singh,PERSON,en,1
Bhadauria,GPE,en,1
Kirti,GPE,en,2
year 2011,DATE,en,1
Sushil Khajuria,PERSON,en,1
Vijay Hazare Trophy,PERSON,en,2
Shri Ram Nath Kovind,PERSON,en,4
Dozens,CARDINAL,en,9
https://t.co/NpB9SjTyjb,PERSON,en,1
the Strategic Forces Command,ORG,en,1
Air Marshal NJS Dhillon,ORG,en,1
Air Marshal Jasbir Walia,ORG,en,1
WorldIdliDay,PERSON,en,1
Nk Parvej,ORG,en,4
Line of C,ORG,en,4
Kashmiris Must Take Responsibility,ORG,en,7
#GhareebKaEhsas #,MONEY,en,5
#ProgressingPakistan #,MONEY,en,1
Atif Mir,PERSON,en,18
11yr,ORDINAL,en,4
RIP Atif Mir,PERSON,en,4
Rizwan Asad Pandit,ORG,en,5
Observe &,ORG,en,4
the 12 year old,DATE,en,4
Trehgam,GPE,en,75
#kashmirisWantFreedom,PERCENT,en,3
https://t.co/kSajEufqSl,PERSON,en,1
#kulgam #kashmiri,MONEY,en,1
https://t.co/jxG60YnYX6,ORG,en,1
North #,ORG,en,49
Road Opening Duty,WORK_OF_ART,en,30
Trehgam Story,PERSON,en,9
North #Kashmir’s,ORG,en,5
#MY #,MONEY,en,1
2018-,DATE,en,1
Hav Satvir Singh,PERSON,en,4
#zakirMusa,MONEY,en,92
kashmiriTaliban,PERSON,en,53
kashmiriTaliban,MONEY,en,33
Salahuddin,PERSON,en,16
LalChowk,ORG,en,11
#imranKhan,MONEY,en,25
RagdoRagdoMusaRagdo,PERSON,en,12
ZakirSilencedHurriyat,GPE,en,4
Zakir Musa,PERSON,en,26
HizbKaBadlaa,PERSON,en,5
kashmiriTaliban,PRODUCT,en,42
https://t.co/CqKrpsIQFy,ORG,en,1
Apache Guardian,PRODUCT,en,1
Boeing,ORG,en,9
Arizona,GPE,en,1
Guardian,ORG,en,6
#IAF @IAF_MCC,MONEY,en,2
@zoyaakther778,GPE,en,1
28yrs,CARDINAL,en,2
Maulvi Farooqs,ORG,en,2
BeautiOfKashmir,GPE,en,1
Salute To Indian Army,ORG,en,1
GOC Army’s,ORG,en,7
Naveed Jatt,PERSON,en,8
the Nation on DD National,ORG,en,1
14 January 2019,DATE,en,1
2155,DATE,en,1
15 January 2019,DATE,en,1
@LaxmiBi87208189 New,ORG,en,1
Swami Vivekananda,PERSON,en,11
3 Golden,CARDINAL,en,1
Practical Patriotism,ORG,en,1
the op preparedness &amp,ORG,en,1
India News - Times of India https://t.co/iu3yrW7mJ5,ORG,en,1
@itravellers_sxr,PERSON,en,1
@discoverwtravel @OmarAbdullah,PERSON,en,1
Kashimiri,PERSON,en,1
Aasif Sultan,PERSON,en,1
#Veterans &,MONEY,en,2
Civilians of #ChinarCorps,ORG,en,1
ArmyDa,PERSON,en,1
Zeenat-ul-Islam,PERSON,en,1
https://t.co/MckJJYySTU,ORG,en,1
मैं,CARDINAL,en,3
122nd,GPE,en,1
@GreaterKashmir https://t.co/yJDJiy0xvK,PERSON,en,1
StunningSaturday,GPE,en,1
IISM Gulmarg,ORG,en,1
Corps of Military Police,ORG,en,1
Raksha Mantri Nirmala Sitharaman,PERSON,en,2
The Champion of Chess',ORG,en,1
Zero Bridge,FAC,en,1
Nadia Nighat,ORG,en,7
#ProudToBeIndian https://t.co/bXVA65sUIG,MONEY,en,1
NDTV 24x7,LAW,en,1
#70thRepublicDay #RepublicDayIndia,MONEY,en,1
RepublicDay2019,PERSON,en,3
Lethpora,PERSON,en,4
Lethpora Attack,PERSON,en,1
42 - https://t.co/lCCo6jeA3o,CARDINAL,en,1
https://t.co/wd31Y8RKEe,GPE,en,1
Request Comments,ORG,en,4
https://t.co/XspnCSRitv,PERSON,en,1
Facebook id and comment,WORK_OF_ART,en,1
Hate Speech,PERSON,en,1
@patriotindi1947 https://t.co/245V8aDEzF,PERSON,en,1
@MushaalMullick,FAC,en,1
@https://twitter.com/MushaalMullick/status/1318080029511847936?s=08,ORG,en,1
@MehboobaMufti Proud,PERSON,en,1
https://t.co/lpYOuaLrYL,GPE,en,1
https://t.co/6v6Wbz6ilZ,ORG,en,1
https://t.co/MNC4cEASHA,NORP,en,1
Request Rebuttals,ORG,en,1
Request Reporting,PERSON,en,1
https://t.co/m0viHYKrxp,NORP,en,1
https://t.co/15PqIaswht,CARDINAL,en,1
https://t.co/8O3dZARPow,ORG,en,2
https://t.co/CCReK9mvFm,PERSON,en,1
#fake news,ORG,en,2
Supporter,PERSON,en,1
Kashmirhater,ORG,en,1
https://t.co/v2lVWQYbr7,NORP,en,1
NotoHartal,ORG,en,1
https://t.co/sbN87rJpMT,PERSON,en,1
https://t.co/h8D7PNRth3,GPE,en,1
Fake,MISC,es,2
https://t.co/IvShOqke37,ORG,es,1
https://t.co/YuPDK3bYEe,NORP,en,1
Propagandist,ORG,en,2
pakistan supporter https://t.co/85Slz2PdtO,PERSON,en,1
propaganda https://t.co/NkAtAlOw6F,PERSON,en,1
"propaganda
https://t.co/CsxrnY8KcJ",PERSON,en,1
https://t.co/M4ci7vj8K2,PERSON,en,1
propaganda https://t.co/rVVhxVMvHN,PERSON,en,1
https://t.co/UfDFZPBETw,PERSON,en,1
propaganda https://t.co/4ZtH2Inxa9,PERSON,en,1
propaganda https://t.co/lCwrf19fnx,PERSON,en,1
https://t.co/gSX4g13wxR,PERSON,en,1
"propaganda
",PERSON,en,16
#propaganda #,MONEY,en,2
https://t.co/yRBdJk8nHr,ORG,en,1
https://t.co/ANcgLwHvrS,DATE,en,1
#Fake,ORG,en,30
propaganda https://t.co/cpACJxdk0u,PERSON,en,1
propaganda https://t.co/XOQvXEU88c,PERSON,en,1
"propaganda
https://t.co/HuZxuVDB95",PERSON,en,1
ptopaganda,WORK_OF_ART,en,1
propaganda https://t.co/N5X09ewM5,PERSON,en,1
propaganda https://t.co/vxUgDZm9TL,PERSON,en,1
Kashmir https://t.co/BYbCzvvqBE,LOC,en,1
#fake news,MONEY,en,7
#fake,MONEY,en,9
https://t.co/S3BP5p3oHt,GPE,en,1
https://t.co/E3e6VuXisX,GPE,en,1
https://t.co/i0aAhGXwOc,ORG,en,1
propaganda https://t.co/MLMJjkWj6W,PERSON,en,1
https://t.co/bifR5ZB4Xs,GPE,en,1
"terrorists supporter
",PERSON,en,1
propaganda https://t.co/SC61oIzENT,PERSON,en,1
terrorists supporter https://t.co/9id04yl4OS,PERSON,en,1
"propaganda 
https://t.co/JB2mOHXvUg",PERSON,en,1
https://t.co/ijOjXyvRAJ,ORG,en,1
propaganda https://t.co/V08ikdO0B2,PERSON,en,1
#propaganda https://t.co/4aG29rD8KO,MONEY,en,1
#terrorists,MONEY,en,15
